 Elevation, residuals, C/No Max, C/No Min, C/No Delta, MaxCno2Second, Delta Carrier phase, deltaCorrected PR, 2nd delta,PS Residual, Los Value
48,-4490203.09,34,33,-1,34,18060.25,197.48,-1.01,457.1,NLOS
48,-4508338.93,34,33,-1,34,17939.36,196.04,1.44,457.6,NLOS
48,-4526540.23,34,33,-1,34,18003.98,196.47,-0.43,458.5,NLOS
13,-4602063.62,34,33,-1,33,17404.21,791.39,3.01,80.88,LOS
54,-4782235.4,34,33,-1,34,18381.46,185.55,0.43,-0.46,NLOS
54,-4800432.15,34,33,-1,34,18381.46,185.56,0.01,-1.11,NLOS
54,-4818630.56,34,33,-1,34,18381.49,185.19,-0.36,-0.09,NLOS
48,-4057093.99,37,33,-4,38,18460.16,263.96,0.7,37.65,NLOS
14,-15435303.95,37,33,-4,38,18043.11,160.86,-0.23,86.65,NLOS
48,-1946509.24,38,33,-5,39,18435.77,243.76,0.81,7.93,LOS
46,-12902245.82,38,33,-4,39,18547.19,341.39,1.31,106.59,NLOS
45,-14977485.08,38,33,5,33,18561.76,358.37,3,8.95,NLOS
44,-395834.54,38,33,-5,39,17853.63,351.36,-9.77,1126.98,NLOS
45,-15541823.36,40,33,6,34,18571.7,368.01,1.47,38.3,NLOS
32,-780893.61,34,34,0,34,18548.36,355.45,-3.46,362440,NLOS
49,-516728.26,34,34,0,35,18415.04,232.33,-5.29,139.2,LOS
32,-1272617.76,34,34,0,34,18475.26,338.11,-31.93,363046.84,NLOS
26,-1000907.22,34,34,0,35,18539.21,346.61,9.3,-36015.54,NLOS
47,-2227001.3,34,34,0,35,17901.91,289.75,0.99,44.58,NLOS
48,-4828841.79,34,34,0,34,17903.07,288.84,0.92,42.13,NLOS
48,-4901607.35,34,34,0,35,17902.84,292.91,-2.03,38.19,NLOS
26,-5179149.71,34,34,0,34,18549.55,354.84,0.84,-28.63,NLOS
26,-5270126.67,34,34,0,35,18552.22,356.62,1.94,-27.58,NLOS
26,-5870568.61,34,34,0,34,18548.38,353.38,2.06,-45.03,NLOS
50,-12545656.13,34,34,0,34,17926.55,279.45,0.45,53.29,LOS
46,-13248185.65,34,34,0,34,18544.25,339.06,-2.26,140.21,NLOS
46,-13266391.48,34,34,0,34,18545.68,340.18,1.13,140.54,NLOS
50,-13656196.44,34,34,0,35,17927.94,277.48,-0.01,42.82,LOS
39,-14399841.54,34,34,0,35,18404.79,200.52,-0.07,-45.03,NLOS
42,-14577708.72,34,34,0,35,17836.23,365.31,0.28,69.27,LOS
14,-14871014.76,34,34,0,34,18039.63,160.79,-0.59,104,NLOS
50,-16423131.91,34,34,0,34,17928.17,259.58,13.08,35.5,LOS
50,-16514118.26,34,34,0,35,17928.51,280.32,2.32,14.79,LOS
38,-90200.47,34,34,0,34,18508.29,239.01,8.08,385.89,NLOS
38,-108402.7,34,34,0,34,18440.54,235.23,-3.78,384.72,NLOS
38,-126613.68,34,34,0,34,18444.66,237.38,2.15,390.5,NLOS
38,-144738.07,34,34,0,34,18368.43,227.6,-9.78,376.55,NLOS
38,-163000.39,34,34,0,34,18502.06,237.91,10.31,377.01,NLOS
22,-260773.3,34,34,0,34,18559.74,360.54,4.12,-36.67,NLOS
55,-583758.92,34,34,0,34,18377.56,192.34,79.54,636.64,NLOS
38,-30217.18,34,34,0,34,18442.1,242.54,-0.53,11.97,NLOS
38,-48417.27,34,34,0,34,18442.37,242.46,-0.08,12.86,NLOS
38,-66616.55,34,34,0,34,18442.29,241.94,-0.51,12.33,NLOS
12,-198154.86,34,34,0,35,17406.26,793.84,0.12,65.74,LOS
38,-1759252.46,34,34,0,34,18451.01,241.2,-5.03,24.19,NLOS
43,-2027353.11,34,34,0,39,18608.85,409.35,5.6,19.5,NLOS
38,-2086787.04,34,34,0,34,18454.28,253.36,0.77,42.1,NLOS
48,-2452188.08,34,34,0,34,17991.84,208.53,0.5,473.94,NLOS
43,-2682483.45,34,34,0,34,18613.69,413.89,-0.64,26.59,NLOS
14,-2844476.5,34,34,0,34,17660.64,538.96,0.08,102.85,NLOS
48,-4544736.54,34,34,0,34,18000.08,196.77,-0.3,458.02,NLOS
32,-799110.14,35,34,-1,34,18545.92,352.71,-2.74,362463.32,NLOS
32,-817323.46,35,34,-1,35,18544.08,350.28,-2.43,362482.84,NLOS
32,-835536.78,35,34,-1,35,18543.51,349.4,-0.88,362502.06,NLOS
32,-853742.58,35,34,-1,35,18536.67,350.96,1.55,362522.14,NLOS
49,-480349.83,35,34,-1,38,18426.44,240.73,5.85,136.68,LOS
32,-871957.37,35,34,-1,35,18544.22,351.01,0.06,362543.73,NLOS
49,-498546.56,35,34,-1,35,18430.82,237.61,-3.12,140.21,LOS
32,-890162.93,35,34,-1,35,18536.39,353.68,2.67,362566.57,NLOS
32,-908387.39,35,34,-1,35,18554.68,350.98,-2.7,362587.34,NLOS
32,-926600.86,35,34,-1,35,18543.94,350.74,-0.24,362607.61,NLOS
32,-944816.47,35,34,-1,35,18545.84,352.33,1.6,362629.71,NLOS
49,-662262.95,35,34,-1,34,18416.21,231.7,-2.63,134.24,LOS
49,-680450.95,35,34,-1,35,18423.53,230.92,-0.77,129.64,LOS
32,-1290842.96,35,34,-1,34,18555.2,362.29,24.18,363079.13,NLOS
32,-1309107.51,35,34,-1,35,18596.55,347.58,-14.71,363094.72,NLOS
26,-927839.84,35,34,-1,35,18490.48,353.04,5.45,-36310.39,NLOS
26,-946070.36,35,34,-1,35,18544.58,351.38,-1.66,-36273.08,NLOS
26,-964337.39,35,34,-1,35,18555.41,362.5,11.12,-36198.96,NLOS
26,-982604.37,35,34,-1,35,18531.11,337.31,-25.19,-36125.77,NLOS
77,-1469113.97,35,34,-1,34,18106.07,86.61,0.04,3.66,NLOS
77,-1487306.67,35,34,-1,35,18105.16,87.14,-0.53,3.47,NLOS
77,-1723816.26,35,34,-1,36,18107.24,84.59,0.26,10.38,NLOS
77,-1742010.35,35,34,-1,36,18107.47,84.2,0.39,11.56,NLOS
77,-1960297.28,35,34,-1,34,18108.24,82.3,0.01,-13.06,NLOS
26,-1995112.56,35,34,-1,36,18548.52,355.92,2.99,-29.54,NLOS
26,-2013303.93,35,34,-1,36,18544.82,351.92,-4,-31.07,NLOS
26,-2031497.29,35,34,-1,35,18546.82,353.91,1.99,-30.62,NLOS
26,-2049691.01,35,34,-1,35,18547.19,353.68,-0.23,-30.4,NLOS
46,-2099623.46,35,34,-1,34,17901.46,289.7,-0.18,29.62,NLOS
46,-2117820.21,35,34,-1,35,17901.76,290.53,-0.83,31.98,NLOS
46,-2136017.17,35,34,-1,35,17901.72,290.61,-0.08,34.23,NLOS
46,-2154214.5,35,34,-1,35,17901.67,289.9,0.7,37.17,NLOS
46,-2172410.64,35,34,-1,35,17901.89,291.37,-1.47,38.61,NLOS
47,-2190606.58,35,34,-1,35,17902,291.86,-0.49,39.55,NLOS
47,-2208803.31,35,34,-1,35,17901.94,290.74,1.12,41.58,NLOS
40,-2497812,35,34,-1,34,18314.26,120.19,-0.37,425.51,NLOS
40,-2516005.48,35,34,-1,35,18313.96,120.07,-0.12,425.18,NLOS
26,-2777446.64,35,34,-1,36,18547.85,355.24,0.98,-38.02,NLOS
47,-3063972.94,35,34,-1,35,17902.62,290.82,19.47,97.01,NLOS
47,-3336867.45,35,34,-1,34,17904.04,291.12,0.23,66.85,NLOS
48,-3529406.62,35,34,-1,34,18461.51,265.91,-5.57,8.67,NLOS
48,-3547617.16,35,34,-1,35,18470.62,275.31,9.4,23.91,NLOS
48,-3565800.87,35,34,-1,35,18443.93,249.22,-26.09,12.91,NLOS
47,-3973731.02,35,34,-1,36,17905.58,296.02,2.23,99.52,NLOS
47,-3991922.91,35,34,-1,36,17905.49,294.86,1.15,95.22,NLOS
47,-4010114.87,35,34,-1,35,17905.55,294.78,0.08,90.98,NLOS
47,-4028307.08,35,34,-1,35,17905.7,294.5,0.28,87,NLOS
47,-4046499.52,35,34,-1,35,17905.54,294.25,0.25,83.24,NLOS
47,-4064691.95,35,34,-1,35,17905.48,294.24,0.02,79.47,NLOS
47,-4082885.26,35,34,-1,35,17905.58,293.34,0.9,76.59,NLOS
47,-4101079.65,35,34,-1,35,17905.67,292.23,1.11,74.78,NLOS
47,-4119274.08,35,34,-1,35,17905.84,292.17,0.05,73.01,NLOS
40,-4080110.39,35,34,-1,34,18327.37,130.06,0.21,-22.85,NLOS
47,-4137468.56,35,34,-1,35,17906.04,292.4,-0.23,70.99,NLOS
40,-4098305.91,35,34,-1,35,18327.68,130.27,0.2,-23.84,NLOS
47,-4155662.94,35,34,-1,35,17905.89,292.47,-0.07,68.89,NLOS
40,-4116501.22,35,34,-1,35,18327.64,130.2,-0.07,-25.03,NLOS
47,-4173857.65,35,34,-1,35,17906.05,291.83,0.64,67.4,NLOS
40,-4134696.54,35,34,-1,35,18327.89,130.62,0.42,-25.92,NLOS
47,-4192052.6,35,34,-1,35,17906.02,291.86,-0.04,65.85,NLOS
47,-4355809.5,35,34,-1,36,17905.35,290.86,-0.05,59.68,NLOS
47,-4374004.72,35,34,-1,36,17905.81,290.17,0.69,59.6,NLOS
47,-4392165.8,35,34,-1,35,17905.09,323.98,-33.81,25.69,NLOS
47,-4410366.66,35,34,-1,35,17905.3,283.88,40.1,31.85,NLOS
47,-4428565.36,35,34,-1,35,17904.75,286.01,-2.13,35.85,NLOS
47,-4446762.56,35,34,-1,35,17905.05,287.5,-1.49,38.35,NLOS
47,-4464959.04,35,34,-1,35,17904.74,287.89,-0.39,40.43,NLOS
48,-4483153.6,35,34,-1,35,17904.28,290.08,-2.19,40.3,NLOS
48,-4501347.57,35,34,-1,35,17904.08,290.35,-0.27,39.87,NLOS
48,-4519542.14,35,34,-1,35,17904.29,289.44,0.92,40.34,NLOS
48,-4537737.35,35,34,-1,35,17904.99,289.37,0.07,40.85,NLOS
48,-4555932.25,35,34,-1,35,17904.55,289.66,-0.29,41.05,NLOS
48,-4574127.02,35,34,-1,35,17904.38,289.46,0.2,41.43,NLOS
48,-4592322.19,35,34,-1,35,17904.4,289.33,0.13,41.9,NLOS
48,-4610517.76,35,34,-1,35,17904.84,288.61,0.72,43.08,NLOS
48,-4628713.56,35,34,-1,35,17905.17,288.97,-0.36,43.88,NLOS
48,-4646907.79,35,34,-1,35,17904.03,289.91,-0.94,43.71,NLOS
48,-4665101.66,35,34,-1,35,17903.97,289.64,0.27,43.79,NLOS
48,-4683295.57,35,34,-1,35,17904.16,289.89,-0.25,43.59,NLOS
48,-4701489.64,35,34,-1,35,17904.49,289.7,0.19,43.56,NLOS
48,-4719683.61,35,34,-1,35,17904.71,289.78,-0.07,43.44,NLOS
48,-4737877.56,35,34,-1,35,17904.74,289.78,0,43.29,NLOS
40,-4735132.54,35,34,-1,34,18328.38,135.4,0.11,-21.46,NLOS
40,-4753325.5,35,34,-1,35,18328.72,135.82,0.43,-21.41,NLOS
40,-4771517.64,35,34,-1,35,18328.37,135.13,-0.69,-22.17,NLOS
40,-4789709.74,35,34,-1,35,18328.6,135.81,0.68,-22.38,NLOS
48,-4847034.75,35,34,-1,34,17902.94,288.84,0.01,42.79,NLOS
40,-4807901.79,35,34,-1,35,18328.57,135.88,0.07,-22.64,NLOS
48,-4865227.37,35,34,-1,35,17902.82,289.15,-0.31,43.1,NLOS
40,-4826093.83,35,34,-1,35,18328.58,136,0.12,-22.91,NLOS
48,-4883418.53,35,34,-1,35,17903.59,290.88,-1.73,41.67,NLOS
40,-4844286.65,35,34,-1,35,18329.45,136.62,0.62,-22.68,NLOS
40,-4862478.64,35,34,-1,35,18328.78,136.24,-0.37,-23.01,NLOS
48,-4966927.13,35,34,-1,36,18468.02,275.72,-0.08,132.91,NLOS
48,-4985119,35,34,-1,36,18464.08,271.78,-3.94,132.48,NLOS
26,-5197344.28,35,34,-1,34,18548.83,353.83,-1.02,-29.06,NLOS
26,-5215537.9,35,34,-1,35,18547.89,352.88,-0.94,-30.44,NLOS
26,-5233733.03,35,34,-1,35,18549.4,354.4,1.52,-30.31,NLOS
26,-5251928.73,35,34,-1,35,18549.98,354.68,0.28,-29.91,NLOS
40,-5768112.76,35,34,-1,35,17799.08,397.11,0.06,84.17,LOS
40,-5786307.17,35,34,-1,35,17798.38,397.81,-0.7,82.97,LOS
40,-5804501.48,35,34,-1,35,17798.36,397.24,0.56,82.27,LOS
40,-5822696.09,35,34,-1,35,17798.73,396.88,0.36,81.88,LOS
40,-5840890.77,35,34,-1,35,17798.84,397.05,-0.17,81.26,LOS
40,-5859079.36,35,34,-1,35,17799.15,396.74,0.31,74.55,LOS
40,-5877274.09,35,34,-1,35,17798.97,397.18,-0.44,73.68,LOS
40,-5895468.36,35,34,-1,35,17798.58,397.29,-0.11,72.63,LOS
40,-5913662.85,35,34,-1,35,17798.76,397,0.29,71.82,LOS
40,-5931857.75,35,34,-1,35,17799.05,396.23,0.77,71.72,LOS
26,-5888762.23,35,34,-1,34,18548.06,353.05,-0.32,-46.42,NLOS
40,-5950052.61,35,34,-1,35,17798.93,396.2,0.03,71.58,LOS
26,-5906954.12,35,34,-1,35,18546.33,352.23,-0.82,-48.63,NLOS
40,-5968245.48,35,34,-1,35,17796.96,397.25,-1.05,70.34,LOS
26,-5925145.15,35,34,-1,35,18545.48,351.98,-0.25,-51.1,NLOS
40,-5986438.19,35,34,-1,35,17796.9,396.73,0.52,69.55,LOS
26,-5943335.58,35,34,-1,35,18544.89,351.68,-0.3,-53.88,NLOS
40,-6004631.24,35,34,-1,35,17797.3,396.04,0.68,69.39,LOS
14,-9846327.06,35,34,-1,34,18015.78,181.6,2.22,134.49,NLOS
14,-9864535.61,35,34,-1,35,18015.89,191.43,-9.83,135.15,NLOS
14,-9900956.72,35,34,-1,35,18017.21,187.52,8,139.57,NLOS
58,-10439950.71,35,34,-1,33,18591,390.63,-1.18,-16.88,NLOS
58,-10458158.57,35,34,-1,35,18590.92,384.38,-6.25,-16.31,NLOS
49,-10379154.24,35,34,-1,33,17924.08,272.05,-3.62,42.19,LOS
49,-10397379.08,35,34,-1,35,17924.28,264.14,7.9,60.34,LOS
14,-10538222.14,35,34,-1,35,18018.13,46509.33,-35034775.53,140.08,NLOS
14,-10902341.31,35,34,-1,34,18019.24,184.14,4.46,144.23,NLOS
40,-10813362.34,35,34,-1,34,18382.91,177.75,-0.02,-32.63,NLOS
57,-11113668.15,35,34,-1,42,18592.98,434.61,24.85,75.57,NLOS
24,-10948175.45,35,34,-1,43,18578.78,356.8,30.65,-22.6,NLOS
57,-11168257.11,35,34,-1,34,18593.31,368.18,17.16,27.05,NLOS
40,-11050049.44,35,34,-1,36,18384.51,179.78,-0.13,-24.79,NLOS
40,-11068255.34,35,34,-1,36,18384.62,179.38,-0.4,-24.39,NLOS
40,-11086462.06,35,34,-1,35,18384.75,180.32,0.95,-23.16,NLOS
40,-11104668.97,35,34,-1,35,18384.75,180.63,0.31,-21.75,NLOS
40,-11122875.63,35,34,-1,35,18384.5,180.82,0.18,-20.28,NLOS
60,-11422256.13,35,34,-1,36,18601.14,395.2,0.28,-36.76,NLOS
46,-11846326.17,35,34,-1,34,18542.76,336.96,33.77,142.76,NLOS
46,-11943669.26,35,34,-1,34,17938.17,266.67,-0.97,594.02,NLOS
50,-12563861.8,35,34,-1,34,17926.67,279.78,-0.33,52.87,LOS
50,-12582064.62,35,34,-1,35,17926.6,280.25,-0.47,49.3,LOS
50,-12600270.08,35,34,-1,35,17926.53,279.94,0.3,48.67,LOS
50,-12618475.67,35,34,-1,35,17926.62,279.8,0.15,48.17,LOS
56,-12952459.46,35,34,-1,34,18602.67,395.27,3.94,65.48,NLOS
56,-12970660.25,35,34,-1,35,18602.73,392.18,-3.09,60.47,NLOS
40,-12797785.11,35,34,-1,34,18396.57,192.16,-0.5,-48.6,NLOS
40,-12815992.3,35,34,-1,35,18396.6,192.21,0.05,-47.22,NLOS
40,-12834199.73,35,34,-1,35,18396.47,192.88,0.67,-45.28,NLOS
56,-13352942.7,35,34,-1,42,18604.82,398.28,-0.23,24.17,NLOS
39,-13180130.74,35,34,-1,36,18398.62,194,-0.08,-20.51,NLOS
46,-13284598.39,35,34,-1,34,18546.91,341.72,1.53,142.25,NLOS
56,-13462173.15,35,34,-1,33,18605.29,400.42,-5.53,21.94,NLOS
39,-13198337.36,35,34,-1,36,18398.93,194.82,0.82,-19.09,NLOS
46,-13302803.9,35,34,-1,35,18545.66,340.17,-1.55,142.27,NLOS
46,-13321009.71,35,34,-1,35,18546.1,340.9,0.74,142.88,NLOS
46,-13339213.11,35,34,-1,35,18543.83,338.34,-2.57,140.79,NLOS
50,-13474135.54,35,34,-1,36,17927.79,278.36,0.12,40.12,LOS
39,-13435003.76,35,34,-1,34,18400.91,196.52,-7.8,-27.44,NLOS
50,-13492341.36,35,34,-1,35,17927.78,278.06,0.3,40.15,LOS
50,-13510547.3,35,34,-1,35,17927.88,278.22,-0.16,39.99,LOS
50,-13528753.16,35,34,-1,35,17927.77,277.97,0.25,40.06,LOS
50,-13546959.28,35,34,-1,35,17927.97,277.68,0.29,40.39,LOS
50,-13565165.51,35,34,-1,35,17927.93,277.85,-0.16,40.54,LOS
50,-13583371.71,35,34,-1,35,17927.79,277.56,0.29,40.95,LOS
50,-13601577.95,35,34,-1,35,17927.78,277.49,0.07,41.4,LOS
50,-13619784.06,35,34,-1,35,17927.64,277.3,0.2,42.01,LOS
50,-13637990.27,35,34,-1,35,17927.82,277.47,-0.17,42.44,LOS
39,-13708092.19,35,34,-1,36,18402.51,195.92,-1.13,-26.57,NLOS
39,-13726298.87,35,34,-1,36,18402.61,198.14,2.22,-25.38,NLOS
39,-13744505.62,35,34,-1,35,18402.82,198.33,0.18,-24.14,NLOS
39,-13762712.23,35,34,-1,35,18402.94,198.33,0,-23.01,NLOS
39,-13780918.67,35,34,-1,35,18402.83,198.27,-0.06,-22.08,NLOS
39,-13799125.22,35,34,-1,35,18403.11,198.81,0.54,-20.72,NLOS
39,-13817331.76,35,34,-1,35,18403.31,198.61,-0.2,-19.68,NLOS
56,-14317839.16,35,34,-1,41,18608.46,404.82,0.16,30.17,NLOS
56,-14336044.02,35,34,-1,36,18608.6,404.58,-0.23,30.43,NLOS
56,-14354248.41,35,34,-1,35,18608.48,404.52,-0.07,30.53,NLOS
56,-14372452.59,35,34,-1,35,18608.48,404.69,0.18,30.71,NLOS
56,-14390656.57,35,34,-1,35,18608.57,404.59,-0.1,30.69,NLOS
56,-14408860.56,35,34,-1,35,18608.75,404.39,-0.2,30.38,NLOS
50,-14202363.48,35,34,-1,34,17926.85,278.06,0.74,60.45,LOS
50,-14220566.25,35,34,-1,35,17926.81,278.61,-0.55,58.92,LOS
50,-14238768.98,35,34,-1,35,17926.76,278.31,0.3,57.67,LOS
39,-14254222.34,35,34,-1,36,18404,198.46,1.21,-36.14,NLOS
39,-14272424.33,35,34,-1,36,18404.09,198.93,0.47,-37.85,NLOS
39,-14290626.69,35,34,-1,35,18404.38,199.73,0.8,-38.89,NLOS
39,-14308829.23,35,34,-1,35,18404.54,199.72,0,-40.05,NLOS
39,-14327031.6,35,34,-1,35,18404.55,199.67,-0.05,-41.38,NLOS
39,-14345233.87,35,34,-1,35,18404.53,200.01,0.33,-42.5,NLOS
39,-14363436.51,35,34,-1,35,18404.67,200.49,0.48,-43.27,NLOS
39,-14381639.12,35,34,-1,35,18404.77,200.59,0.1,-44.06,NLOS
42,-14523093.84,35,34,-1,42,17835.98,366.11,0.25,63.99,LOS
42,-14541298.79,35,34,-1,41,17836.11,365.41,0.7,65.84,LOS
14,-14889219.19,35,34,-1,34,18039.66,162.77,-1.98,104.73,NLOS
14,-14943823.69,35,34,-1,35,18039.95,166.25,-0.64,99.94,NLOS
14,-14962024.43,35,34,-1,35,18040.03,165.5,0.74,97.57,NLOS
14,-14980225.69,35,34,-1,35,18040.16,164.82,0.69,95.74,NLOS
50,-14948683.7,35,34,-1,36,17927.09,276.54,0.08,40.42,LOS
56,-15391821.3,35,34,-1,34,18613.38,410.56,-1.52,5.49,NLOS
56,-15410025.72,35,34,-1,35,18613.71,410.6,0.04,6.21,NLOS
50,-15658618,35,34,-1,35,17927.99,272.62,-7.65,41.55,LOS
14,-15781184.98,35,34,-1,34,18044.7,159.6,0.73,105.5,NLOS
14,-15799387.52,35,34,-1,35,18044.86,158.87,0.73,104.94,NLOS
14,-15817590.09,35,34,-1,35,18044.72,158.73,0.14,104.42,NLOS
14,-15835793.12,35,34,-1,35,18045.08,158.47,0.26,104.05,NLOS
14,-15853996.03,35,34,-1,35,18045.17,158.19,0.28,103.87,NLOS
50,-15858853.15,35,34,-1,36,17928.39,277.28,-0.19,42.39,LOS
50,-15877054.73,35,34,-1,36,17928.4,275.98,1.31,41.18,LOS
56,-16138161.27,35,34,-1,42,18616.73,414.59,0.42,10.31,NLOS
14,-16054227.75,35,34,-1,34,18045.96,164.26,4.15,102.7,NLOS
50,-16186498.52,35,34,-1,36,17928.14,274.51,0.2,39.91,LOS
50,-16204700.93,35,34,-1,35,17928.23,274.37,0.14,39.82,LOS
50,-16222903.25,35,34,-1,35,17928.2,274.43,-0.06,39.65,LOS
6,-16430719.21,35,34,-1,35,18782.75,583.11,3.34,66.27,NLOS
50,-16241105.5,35,34,-1,35,17928.18,274.18,0.25,39.71,LOS
6,-16448921.27,35,34,-1,35,18782.68,580.1,-3.01,66.13,NLOS
50,-16259307.66,35,34,-1,35,17928.16,274.55,-0.37,39.38,LOS
6,-16467118.88,35,34,-1,35,18782.57,575.32,-4.78,61.25,NLOS
6,-16485316.64,35,34,-1,35,18782.67,575.42,0.1,56.51,NLOS
14,-16400053.73,35,34,-1,34,18047.37,149.43,-0.95,80.6,NLOS
6,-16503519.87,35,34,-1,35,18782.37,581.15,5.73,57.54,NLOS
50,-16313914.04,35,34,-1,35,17928.01,274.62,-0.35,38.58,LOS
14,-16418259.79,35,34,-1,35,18047.37,151.22,-1.79,84.16,NLOS
6,-16521722.58,35,34,-1,35,18782.24,580.3,-0.85,57.75,NLOS
14,-16454661.61,35,34,-1,35,18046.47,185.25,-59.57,82.48,NLOS
6,-16558134.18,35,34,-1,35,18783.03,587.47,6.78,65.85,NLOS
14,-16472852.02,35,34,-1,35,18047.51,165.89,19.36,71.29,NLOS
6,-16576341.46,35,34,-1,35,18781.95,581.31,-6.16,71.53,NLOS
6,-16594542.92,35,34,-1,35,18782.16,567.21,-14.1,58.81,NLOS
24,-16427791.77,35,34,-1,43,18572.17,369.07,24.78,-13.43,NLOS
6,-16612745.1,35,34,-1,35,18782.26,578.97,11.77,57.89,NLOS
6,-16630946.3,35,34,-1,35,18782.01,582.45,3.48,60.49,NLOS
50,-16441339.15,35,34,-1,34,17928.15,267.4,-7.83,42.05,LOS
50,-16459532.99,35,34,-1,35,17928.29,281.38,-13.97,34.6,LOS
50,-16477730.01,35,34,-1,35,17928.25,278.48,2.9,30.02,LOS
50,-16495923.14,35,34,-1,35,17928.39,282.63,-4.16,21.26,LOS
56,-16738831.52,35,34,-1,40,18619.03,413.43,-1.06,-3.73,NLOS
14,-251417.62,35,34,-1,0,24654396.91,24589842.18,24608109.43,173.46,NLOS
22,-278967.71,35,34,-1,34,18547.04,352.64,-7.9,-36.67,NLOS
22,-297176.76,35,34,-1,35,18578.18,369.09,16.45,-36.71,NLOS
22,-315312.18,35,34,-1,35,18484.52,349.17,-19.92,-36.63,NLOS
22,-333515.79,35,34,-1,35,18568.81,365.11,15.94,-36.72,NLOS
22,-351719.59,35,34,-1,35,18550.24,346.85,-18.27,-36.32,NLOS
14,-451644.88,35,34,-1,34,18129.87,138.28,9.03,185.53,NLOS
14,-469768.63,35,34,-1,35,18007.07,148.53,-10.25,170.04,NLOS
14,-487958.82,35,34,-1,35,18067.26,143.23,5.31,159.83,NLOS
14,-506159.42,35,34,-1,35,18068.87,129.11,14.12,163.03,NLOS
55,-87578.15,35,34,-1,34,-495994.37,223.25,30.91,672.95,NLOS
55,-105779.97,35,34,-1,35,18378.38,180.88,-42.37,677.07,NLOS
55,-123973.16,35,34,-1,35,18378.4,182.16,1.28,674.07,NLOS
12,-88957.14,35,34,-1,36,17406.33,793.17,-1.3,66.82,LOS
12,-107157.16,35,34,-1,36,17405.83,793.37,-0.2,67.63,LOS
12,-125355.49,35,34,-1,35,17404.76,795.04,-1.67,66.16,LOS
12,-143554.5,35,34,-1,35,17404.43,795.37,-0.33,65.38,LOS
12,-161753.96,35,34,-1,35,17405.26,794.54,0.82,65.04,LOS
12,-179954.01,35,34,-1,35,17406.14,793.96,0.58,64.98,LOS
22,-256023.09,35,34,-1,36,18557.42,356.73,-5.01,47.28,NLOS
22,-274234.47,35,34,-1,35,18570.89,370.19,13.47,57.97,NLOS
22,-292428.86,35,34,-1,35,18553.62,352.92,-17.27,51.66,NLOS
14,-1138528.24,35,34,-1,34,18008.13,129.42,-25448896.17,333.44,NLOS
14,-1156727.71,35,34,-1,35,18073.72,128.45,0.97,331.3,NLOS
14,-1174932.07,35,34,-1,35,18075.92,125.03,3.42,333.77,NLOS
14,-1193122.37,35,34,-1,35,18076.98,137.29,-12.26,322.17,NLOS
14,-1338721.85,35,34,-1,34,18073.24,121.78,6.81,309.46,NLOS
14,-1388548.94,35,34,-1,34,17658.69,542.82,-0.05,134.43,NLOS
14,-1406749.21,35,34,-1,35,17658.75,542.84,-0.02,133.4,NLOS
14,-1424949.51,35,34,-1,35,17658.91,542.6,0.24,132.39,NLOS
14,-1443149.54,35,34,-1,35,17658.79,542.56,0.03,131.12,NLOS
14,-1461350.36,35,34,-1,35,17658.97,542.44,0.12,130.63,NLOS
14,-1479550.42,35,34,-1,35,17658.87,542.41,0.03,129.7,NLOS
14,-1497750.91,35,34,-1,35,17659.01,542.39,0.02,129.18,NLOS
14,-1515950.71,35,34,-1,35,17658.95,542.6,-0.21,127.98,NLOS
14,-1534150.58,35,34,-1,35,17658.85,542.19,0.41,127.15,NLOS
14,-1793593.46,35,34,-1,34,18077.77,123.9,-0.44,206.44,NLOS
14,-1811792.94,35,34,-1,35,18077.97,123.62,0.28,204.91,NLOS
14,-2121161.11,35,34,-1,34,18079.71,117.48,0.75,184.86,NLOS
14,-2139362.92,35,34,-1,35,18079.81,119.11,-1.63,185.97,NLOS
14,-2157564.61,35,34,-1,35,18079.88,119.84,-0.72,186.96,NLOS
14,-2230303.09,35,34,-1,36,18080.05,117.66,0.22,194.89,NLOS
14,-2248504.44,35,34,-1,36,18080.27,118.34,-0.67,196.44,NLOS
38,-2104986.28,35,34,-1,34,18454.5,253.21,-0.16,41.53,NLOS
38,-2123186.39,35,34,-1,35,18454.52,253.87,0.66,42.14,NLOS
38,-2141385.46,35,34,-1,35,18454.58,254.03,0.16,41.41,NLOS
38,-2159654.6,35,34,-1,35,18525.34,255.36,1.33,40.9,NLOS
38,-2177786.71,35,34,-1,35,18385.55,253.78,-1.58,41.26,NLOS
38,-2195987.2,35,34,-1,35,18454.61,254.76,0.98,41.65,NLOS
38,-2214187.04,35,34,-1,35,18454.75,254.81,0.06,41.09,NLOS
14,-2466916.36,35,34,-1,34,18080.39,122.87,-8.04,201.16,NLOS
14,-2485131.5,35,34,-1,35,18080.96,104.21,18.66,215.9,NLOS
55,-2544098.42,35,34,-1,34,18381,178.82,-2.67,-6.06,NLOS
48,-2470386.62,35,34,-1,34,17991.87,211.11,-2.58,469.68,NLOS
55,-2562299.51,35,34,-1,35,18381.07,181.78,2.96,-5.07,NLOS
48,-2488586.73,35,34,-1,35,17992.02,208.12,2.99,469.69,NLOS
55,-2580501.46,35,34,-1,35,18381.18,181.93,0.15,-3.22,NLOS
48,-2506787.18,35,34,-1,35,17992.19,207.91,0.21,470.05,NLOS
55,-2598702.41,35,34,-1,35,18381,180.95,-0.98,-2.96,NLOS
